User_ID,predicted_probability,Converted
103001,0.08904256657664704,0
103002,0.2022338406974765,0
103003,0.3178120182498482,1
103004,0.4644542075296227,1
103005,0.1810265427159297,0
103006,0.27236811818119133,0
103007,0.4456343909630457,1
103008,0.17419030791549298,0
103009,0.21454410976131724,0
103010,0.1158831186661868,0
103011,0.194065844637435,0
103012,0.36896244939502093,1
103013,0.5706313816401932,1
103014,0.4600039940033377,1
103015,0.2621798428661358,0
103016,0.08925958720603264,0
103017,0.3657470371894605,1
103018,0.5116371227293687,1
103019,0.1313586559565012,0
103020,0.360469379558472,1
103021,0.14485440076143152,0
103022,0.24032480724280408,0
103023,0.6728358039173485,1
103024,0.3259490398314457,1
103025,0.1403695650435099,0
103026,0.5138023971800552,1
103027,0.34017415600261747,1
103028,0.3983281014368751,1
103029,0.08080830761017359,0
103030,0.3420359141821183,1
103031,0.2749019984349589,0
103032,0.1031133902312057,0
103033,0.3498592385641138,1
103034,0.2941431549659626,0
103035,0.13909574701648958,0
103036,0.504559388912812,1
103037,0.17324520196017063,0
103038,0.3396100191967666,1
103039,0.19076995562428703,0
103040,0.6001546789767778,1
103041,0.45179758369772527,1
103042,0.32689733019717965,1
103043,0.12493541752052757,0
103044,0.08224382238606269,0
103045,0.5532606170757005,1
103046,0.3568700528275787,1
103047,0.20114795429713422,0
103048,0.24840450265361497,0
103049,0.12366611868042705,0
103050,0.041982715957024186,0
103051,0.43675202812518776,1
103052,0.1568148643120481,0
103053,0.1833872857470221,0
103054,0.08169561216944125,0
103055,0.1990124114019556,0
103056,0.31659076701186395,1
103057,0.49095980465030525,1
103058,0.50770178540393,1
103059,0.5270668424025101,1
103060,0.41087434910921533,1
103061,0.5496738469612255,1
103062,0.35259815792689303,1
103063,0.10725388020174674,0
103064,0.15629054594656672,0
103065,0.7023243141136298,1
103066,0.14635936468221208,0
103067,0.12555302109582853,0
103068,0.09703776198148191,0
103069,0.5127572061240865,1
103070,0.3737541345505459,1
103071,0.30714156510748125,1
103072,0.5736862218065618,1
103073,0.6148318990751782,1
103074,0.316301411665312,1
103075,0.4756724766807493,1
103076,0.1218322441950811,0
103077,0.40805942799233336,1
103078,0.349791512938407,1
103079,0.22846446815844074,0
103080,0.2238637081714408,0
103081,0.16082080663092488,0
103082,0.0792167297136643,0
103083,0.39853957668844364,1
103084,0.5108071585209196,1
103085,0.1251767757797954,0
103086,0.1772227267490636,0
103087,0.18380185548640549,0
103088,0.1600353496410061,0
103089,0.07811736103207793,0
103090,0.33560591284089564,1
103091,0.1522071278211969,0
103092,0.11293267724417874,0
103093,0.09194718825465113,0
103094,0.06980638851064429,0
103095,0.08756130354596538,0
103096,0.14792845649743036,0
103097,0.4893570568414246,1
103098,0.4378045440831649,1
103099,0.5920523489696726,1
103100,0.48910091170322484,1
103101,0.21331212538276226,0
103102,0.5163188410563533,1
103103,0.15713515281666035,0
103104,0.21537866597818464,0
103105,0.12345034374401435,0
103106,0.5678236204210486,1
103107,0.3951296959018911,1
103108,0.09234797302622344,0
103109,0.2844583417401599,0
103110,0.1836450417918376,0
103111,0.07223079841463935,0
103112,0.09101496775079598,0
103113,0.4732217889473109,1
103114,0.7158650835636985,1
103115,0.07130280468530135,0
103116,0.478381148836729,1
103117,0.22904486664815268,0
103118,0.1514823490000352,0
103119,0.08587770402641533,0
103120,0.11432193664923998,0
103121,0.44077607310670236,1
103122,0.10452992484085519,0
103123,0.16830498379651576,0
103124,0.5762131153095639,1
103125,0.10815692370253079,0
103126,0.5130012583246253,1
103127,0.6835647362949847,1
103128,0.10736194675789074,0
103129,0.5776399905186983,1
103130,0.22227185099522653,0
103131,0.3333382156135584,1
103132,0.11079002093735678,0
103133,0.12372126103750665,0
103134,0.29220558919917566,0
103135,0.3319486457568876,1
103136,0.1985896229569827,0
103137,0.1290119283773936,0
103138,0.13369127566573275,0
103139,0.8177178730609128,1
103140,0.5963230876045716,1
103141,0.28437834668149875,0
103142,0.4880214489866258,1
103143,0.14645524759434986,0
103144,0.3732463536038635,1
103145,0.14900655963980608,0
103146,0.47734516824887063,1
103147,0.5306151228816878,1
103148,0.34772109182006655,1
103149,0.718519837850675,1
103150,0.2471675196560665,0
103151,0.21427464850250788,0
103152,0.12445371449018217,0
103153,0.6409294942993228,1
103154,0.338409188739019,1
103155,0.13831625473786865,0
103156,0.6197091444125064,1
103157,0.20871355891800278,0
103158,0.599306899669171,1
103159,0.170124288551506,0
103160,0.06658737708524783,0
103161,0.11879731206886812,0
103162,0.3819763403129209,1
103163,0.30638121318809114,1
103164,0.34993307821503955,1
103165,0.06735397768648113,0
103166,0.24923826833804327,0
103167,0.22213198010790985,0
