User_ID,predicted_probability,Converted
103001,0.14262218741609936,0
103002,0.30402470994209074,0
103003,0.4687481518092722,1
103004,0.6150869775153008,1
103005,0.2995270526971919,0
103006,0.3942853747736835,0
103007,0.609327957108268,1
103008,0.27236194242106043,0
103009,0.3318431042556797,0
103010,0.1825795903821759,0
103011,0.3047629032487043,0
103012,0.5227055158971172,1
103013,0.6989897207625414,1
103014,0.5940081959810524,1
103015,0.3939867608868243,0
103016,0.13880730748532707,0
103017,0.512942170805321,1
103018,0.6601209597551626,1
103019,0.19943864641275208,0
103020,0.4985784035344429,1
103021,0.22736739167461684,0
103022,0.3674833669284677,0
103023,0.767465947713228,1
103024,0.46719879236493955,1
103025,0.21698536581913175,0
103026,0.6480044852570334,1
103027,0.4982860733453885,1
103028,0.5486791409232039,1
103029,0.13361214411849812,0
103030,0.48586001918479027,1
103031,0.43101058270654646,0
103032,0.1623498138078654,0
103033,0.49015715158643397,1
103034,0.44493390605190375,1
103035,0.2217011382216389,0
103036,0.6295162507980913,1
103037,0.2767780331620852,0
103038,0.4780025206835363,1
103039,0.29810334699253577,0
103040,0.7171266284184529,1
103041,0.5981001588940197,1
103042,0.4625960022548193,1
103043,0.1878400891895809,0
103044,0.12793376271917684,0
103045,0.6917692454821516,1
103046,0.511051272649443,1
103047,0.30938030958768964,0
103048,0.36160290750232355,0
103049,0.20063121148518503,0
103050,0.0712161601440845,0
103051,0.5665288984754289,1
103052,0.22724704027624032,0
103053,0.2845411641990661,0
103054,0.13230364555388738,0
103055,0.2995991972846876,0
103056,0.4708414045365785,1
103057,0.6333885733384916,1
103058,0.6577942854295773,1
103059,0.6568771471244317,1
103060,0.5755264684731259,1
103061,0.6883756458492898,1
103062,0.5150405561681746,1
103063,0.18629788459427607,0
103064,0.26792681865020973,0
103065,0.7868070540046654,1
103066,0.22481905445136877,0
103067,0.20927486133453263,0
103068,0.14943684720559205,0
103069,0.6528656045608787,1
103070,0.5083830252949924,1
103071,0.4427113602516284,1
103072,0.6864186837355679,1
103073,0.7349971219050516,1
103074,0.46329044822380117,1
103075,0.6179393427888211,1
103076,0.18865946609709544,0
103077,0.5449636240437055,1
103078,0.4973486334519107,1
103079,0.3571781975044752,0
103080,0.34663243322260495,0
103081,0.24936553105740533,0
103082,0.1200270613718863,0
103083,0.5435171239666011,1
103084,0.6561485087315679,1
103085,0.1979611417920499,0
103086,0.2659983604136439,0
103087,0.31164748865813746,0
103088,0.26085195640733205,0
103089,0.13746691396885857,0
103090,0.4791357973934637,1
103091,0.2436153301027344,0
103092,0.207130779573601,0
103093,0.14862468461767137,0
103094,0.11776358748687088,0
103095,0.13268075907985558,0
103096,0.22961774342970695,0
103097,0.6356033895325277,1
103098,0.600328713711733,1
103099,0.7155295710118792,1
103100,0.6213531356196821,1
103101,0.3144187436847209,0
103102,0.6476662769912215,1
103103,0.23695530351645816,0
103104,0.32918348781489226,0
103105,0.19121234646912486,0
103106,0.6965237776325952,1
103107,0.5669534125692957,1
103108,0.14537883790330636,0
103109,0.42370830067108123,0
103110,0.2821365956819829,0
103111,0.10915764031178823,0
103112,0.13837554509882455,0
103113,0.6140516902344823,1
103114,0.7988199607992337,1
103115,0.11403682807614975,0
103116,0.6273899122497205,1
103117,0.3547323722971074,0
103118,0.24419291274661573,0
103119,0.1317805264035547,0
103120,0.18041130110677406,0
103121,0.5947732195473909,1
103122,0.15139369147896772,0
103123,0.26234935489664535,0
103124,0.7007211520910388,1
103125,0.17166748555099015,0
