User_ID,predicted_probability,Converted
103001,0.14576749346307377,0
103002,0.30750437355445714,0
103003,0.47164968029549237,1
103004,0.6177784852920176,1
103005,0.3020968375869518,0
103006,0.39958932982794126,0
103007,0.613191214737162,1
103008,0.2754348357973088,0
103009,0.3364459422466345,0
103010,0.18610822429995919,0
103011,0.30787794035936417,0
103012,0.5278880726663427,1
103013,0.7052738140443311,1
103014,0.601666921422311,1
103015,0.39794883269593717,0
103016,0.14124868821524342,0
103017,0.5153186880802525,1
103018,0.6647783899406672,1
103019,0.203718764974243,0
103020,0.5027530693847369,1
103021,0.23170921546394946,0
103022,0.37086851923255065,0
103023,0.7733770955806512,1
103024,0.47168120605011704,1
103025,0.22120037275500082,0
103026,0.6543249253277584,1
103027,0.5017585621138241,1
103028,0.554532973330785,1
103029,0.13598900820037055,0
103030,0.49023626737239573,1
103031,0.4333461594100091,0
103032,0.16552438060120175,0
103033,0.4957966794720067,1
103034,0.4480221667001119,1
103035,0.22509750711572168,0
103036,0.636460983984981,1
103037,0.2810782644358166,0
103038,0.48164844057432343,1
103039,0.30160270669088296,0
103040,0.7218705931622968,1
103041,0.6033709094086422,1
103042,0.46544646578813653,1
103043,0.1921036255859169,0
103044,0.13040679797962756,0
103045,0.6959434389319148,1
103046,0.5171720801965108,1
103047,0.313280009807435,0
103048,0.36807013010769596,0
103049,0.20353955156112086,0
103050,0.07233864715699183,0
103051,0.5725864867952561,1
103052,0.23268612640669925,0
103053,0.28929182726374536,0
103054,0.13393407928774886,0
103055,0.3036787029959421,0
103056,0.47512087634334094,1
103057,0.6383268859193867,1
103058,0.6615528246618234,1
103059,0.6610949512858803,1
103060,0.5782598681131387,1
103061,0.6926841650365001,1
103062,0.5182704051262211,1
103063,0.18968632608214148,0
103064,0.2695508428434234,0
103065,0.7922305689593485,1
103066,0.2286618426696106,0
103067,0.2125642905819374,0
103068,0.1519210917809875,0
103069,0.6585883610366805,1
103070,0.5157956803259013,1
103071,0.4466156952302543,1
103072,0.6938060489095905,1
103073,0.7399122211515932,1
103074,0.46871685455028017,1
103075,0.6223141226142113,1
103076,0.19153823079530885,0
103077,0.5493143084916264,1
103078,0.5022835391778976,1
103079,0.35999336554310457,0
103080,0.3491775355642074,0
103081,0.2530903491544323,0
103082,0.12215819587409198,0
103083,0.5494935329510013,1
103084,0.6587699010060702,1
103085,0.20125664119400086,0
103086,0.27024315444759495,0
103087,0.31459978615211975,0
103088,0.26277806019728717,0
103089,0.1392899141137161,0
103090,0.4842306151952549,1
