User_ID,predicted_probability,Converted
103001,0.14132723164360508,0
103002,0.3012030368946463,0
103003,0.46222415113346105,1
103004,0.6084006003318017,1
103005,0.2957232244939504,0
103006,0.39183781937628537,0
103007,0.6038639037097555,1
103008,0.269170040364231,0
103009,0.3283862092561136,0
103010,0.1810623540620268,0
103011,0.30127043294715866,0
103012,0.5183988956732368,1
103013,0.6956643167453839,1
103014,0.5915705711430665,1
103015,0.3899283596676012,0
103016,0.1372381418216133,0
103017,0.5068235361928167,1
103018,0.6560331324295516,1
103019,0.19810312062005986,0
103020,0.4933884518829161,1
103021,0.2259888132209305,0
103022,0.36308050871760267,0
103023,0.7650686227835417,1
103024,0.4625087764172846,1
103025,0.21505481609680716,0
103026,0.6432897519207156,1
103027,0.4927553609166272,1
103028,0.5454393572762702,1
103029,0.1321549830001868,0
103030,0.48200314889953993,1
103031,0.4240222582066916,0
103032,0.16095741129547603,0
103033,0.48734297948298816,1
103034,0.4394304800089388,1
103035,0.2187948009535917,0
103036,0.6268378405773545,1
103037,0.2744069821793532,0
103038,0.47373411759676776,1
103039,0.2947179787238179,0
103040,0.7133127973086701,1
103041,0.5943404872406548,1
103042,0.45640446660849043,1
103043,0.18657647966104696,0
103044,0.1266707454408,0
103045,0.6869101945479178,1
103046,0.5068413262688589,1
103047,0.30563569050791406,0
103048,0.3591791110018198,0
103049,0.19866704463418272,0
103050,0.07036151368227982,0
103051,0.5631293459491913,1
103052,0.2264663448858663,0
103053,0.2825685625479689,0
103054,0.12986731947769758,0
103055,0.29671095126172303,0
103056,0.4663014909797637,1
103057,0.6283878386773353,1
103058,0.6531986799503479,1
103059,0.6522148548743925,1
103060,0.5696306899442182,1
103061,0.683546356284836,1
103062,0.5090377145026,1
103063,0.1852765308461881,0
103064,0.2631969697036544,0
103065,0.7846058535536068,1
103066,0.2224939288658055,0
103067,0.20775466852441432,0
103068,0.14785810354382134,0
103069,0.6483254980374125,1
103070,0.5069717630615203,1
103071,0.43819420545728344,1
103072,0.6837046713652922,1
103073,0.7307957901160238,1
103074,0.45986466274523696,1
103075,0.6139672498109103,1
103076,0.18666881114391454,0
103077,0.5396699621414107,1
103078,0.4935654494183549,1
103079,0.3522976985339584,0
103080,0.34129365722437477,0
103081,0.24658522469312777,0
103082,0.1187247511645632,0
103083,0.5385208802627854,1
103084,0.6503088781671874,1
103085,0.19561398876364888,0
103086,0.2636322993239927,0
103087,0.3085134851702104,0
103088,0.25726199601152216,0
103089,0.13581445011759577,0
103090,0.4755515689106688,1
103091,0.24096923233136544,0
103092,0.20395446876303483,0
103093,0.1476375996429481,0
103094,0.11633836802064901,0
103095,0.131278377489004,0
103096,0.22789792045729756,0
103097,0.6303801978800645,1
103098,0.5937836956822413,1
103099,0.7121355533531687,1
103100,0.6170511835920662,1
103101,0.31120707686440374,0
103102,0.6437263935661672,1
103103,0.2345042672523669,0
103104,0.3259268789996458,0
103105,0.18949389395895389,0
103106,0.6926472032595217,1
103107,0.561799004081003,1
103108,0.1449155899244509,0
103109,0.4177610832108576,0
103110,0.28085614055313546,0
103111,0.10834969967261537,0
103112,0.1370856033647664,0
103113,0.6097295788574365,1
103114,0.7962888431090811,1
103115,0.11343861624227933,0
103116,0.6238362238252504,1
103117,0.352204790169766,0
103118,0.24106557245804835,0
103119,0.13071106399207083,0
103120,0.1781692077048406,0
103121,0.5899898236135009,1
103122,0.15020514513972308,0
103123,0.2601700895418419,0
103124,0.6979567272291753,1
103125,0.1699863956991949,0
103126,0.6522349405876048,1
103127,0.7792927116013995,1
103128,0.1783147309181935,0
103129,0.7019045973522579,1
103130,0.34375216549016874,0
