User_ID,predicted_probability,Converted
103001,0.13907516192332037,0
103002,0.3006603496554254,0
103003,0.4610240117093501,1
103004,0.6072351811364709,1
103005,0.2967373994588257,0
103006,0.3909265918820923,0
103007,0.604317695988995,1
103008,0.2682646366039797,0
103009,0.32632692073565595,0
103010,0.17912048870520916,0
103011,0.3010685512901867,0
103012,0.5176242316213546,1
103013,0.6920629824357241,1
103014,0.5878080968848914,1
103015,0.389428119087955,0
103016,0.13528473226895044,0
103017,0.5069118041180076,1
103018,0.6560341595906106,1
103019,0.1953211457333246,0
103020,0.4910650841693611,1
103021,0.22456325659060747,0
103022,0.36245656454288877,0
103023,0.7602547097211217,1
103024,0.4609151199503706,1
103025,0.2121863998694779,0
103026,0.6376443903560964,1
103027,0.4931773581649397,1
103028,0.5451151577356614,1
103029,0.13087453687762357,0
103030,0.4824356769582535,1
103031,0.4235063014389276,0
103032,0.15907681506428498,0
103033,0.4871195346321677,1
103034,0.43979874900327215,1
103035,0.21618552839988112,0
103036,0.622916795972325,1
103037,0.27344490518564973,0
103038,0.4741045389747788,1
103039,0.2936768749444147,0
103040,0.7102992377433069,1
103041,0.5936386978141249,1
103042,0.45428602328955137,1
103043,0.18340447339487692,0
103044,0.12482237900632129,0
103045,0.6852511356303613,1
103046,0.5046357655792307,1
103047,0.3033090529943159,0
103048,0.3553212113866303,0
103049,0.1980838461631847,0
103050,0.0699047865171264,0
103051,0.559941462321914,1
103052,0.22292753428812437,0
103053,0.28130262654956456,0
103054,0.1278352240472189,0
103055,0.29485389788292393,0
103056,0.46674071936931555,1
103057,0.6255315724251158,1
103058,0.6540091435903805,1
103059,0.6499158014495549,1
103060,0.571375417829819,1
103061,0.6817259042166643,1
103062,0.5094669560523288,1
103063,0.18583523470823063,0
103064,0.2634115845246282,0
103065,0.7799352205402583,1
103066,0.21974128566027096,0
103067,0.2080540036828274,0
103068,0.14611639242186583,0
103069,0.6446973931504291,1
103070,0.505636457653726,1
103071,0.4373386904109947,1
103072,0.6776251316278925,1
103073,0.7270953922642803,1
103074,0.4595875474113063,1
